name,n components,accuracy,jac,time,iter
llama_new_rec,2,0.9922920508819217,0.9567243871500635,12.035680055618286,4
llama_new_rec,3,0.9924023896218533,0.9573249911462637,12.452763795852661,4
llama_new_rec,4,0.9924496776532526,0.9574070780722035,12.594301223754883,4
llama_new_rec,5,0.9857137602917146,0.92288493717916,6.802485704421997,2
grave_new_rec,2,0.9644518518518519,0.7501301676559409,4.921119928359985,2
grave_new_rec,3,0.9727333333333333,0.8102381688833901,2.8916330337524414,1
grave_new_rec,4,0.9725777777777778,0.8089043747580333,2.831137180328369,1
grave_new_rec,5,0.9638185185185185,0.762773190869354,2.886674642562866,1
